642978.00,18783.00,3493.00,8762.00,5027.00,3184.00,297.00,615.00,48.00,66.00
40536.00,5913.00,2457.00,3815.00,1734.00,2069.00,721.00,395.00,50.00,74.00
747412.00,133564.00,11200.00,3163.00,2501.00,4590.00,2167.00,2160.00,37.00,61.00
2330824.00,240241.00,13714.00,7230.00,10305.00,14232.00,10515.00,12272.00,34.00,48.00
526013.00,18882.00,11422.00,2678.00,1949.00,2407.00,1944.00,1848.00,27.00,53.00
183696.00,521766.00,39534.00,10951.00,10738.00,10809.00,3010.00,8060.00,7.00,30.00
2057836.00,84833.00,2906.00,4281.00,6176.00,18503.00,8900.00,4901.00,7.00,30.00
879827.00,42135.00,2703.00,5835.00,7517.00,6383.00,1646.00,887.00,7.00,30.00
1183368.00,29388.00,8136.00,7960.00,3317.00,3613.00,1438.00,560.00,7.00,30.00
322773.00,5870.00,5293.00,2973.00,585.00,1139.00,1119.00,1093.00,16.00,57.00
1273835.00,71043.00,7140.00,5090.00,10988.00,13023.00,2022.00,708.00,16.00,57.00
637509.00,36775.00,10307.00,17768.00,9282.00,7523.00,3061.00,1126.00,16.00,57.00
841254.00,51003.00,14157.00,8809.00,5785.00,2767.00,1185.00,381.00,16.00,57.00
1608620.00,19980.00,18143.00,16392.00,27996.00,22599.00,9124.00,7612.00,16.00,57.00
350091.00,7967.00,1810.00,2831.00,1314.00,1072.00,427.00,162.00,16.00,57.00
514788.00,127132.00,13869.00,6207.00,8384.00,10981.00,4741.00,1174.00,20.00,64.00
465858.00,217947.00,3539.00,14305.00,12206.00,10091.00,5357.00,1584.00,14.00,41.00
750951.00,26815.00,6929.00,9334.00,7898.00,9020.00,3624.00,6931.00,37.00,57.00
743243.00,55628.00,19120.00,8574.00,8897.00,4462.00,2287.00,2288.00,34.00,44.00
1498270.00,90628.00,37549.00,12937.00,49746.00,31887.00,34110.00,16103.00,43.00,53.00
53219.00,29087.00,2576.00,3398.00,5045.00,591.00,1005.00,939.00,35.00,63.00
847125.00,80815.00,18889.00,2761.00,22996.00,26121.00,5193.00,4339.00,37.00,53.00
727235.00,79685.00,8490.00,12285.00,8206.00,4870.00,6330.00,2501.00,37.00,48.00
486165.00,16440.00,2926.00,2198.00,3450.00,2569.00,1696.00,903.00,29.00,47.00
902422.00,254342.00,69963.00,44729.00,13884.00,24751.00,5374.00,3128.00,43.00,56.00
298627.00,28209.00,11271.00,6606.00,4450.00,3722.00,1216.00,290.00,43.00,56.00
1201460.00,97807.00,45917.00,37826.00,12861.00,7941.00,2930.00,589.00,43.00,56.00
947610.00,82620.00,21828.00,10781.00,31168.00,24745.00,9464.00,1871.00,43.00,56.00
1796164.00,67526.00,25045.00,17565.00,7894.00,4875.00,2331.00,922.00,43.00,56.00
1773738.00,413408.00,39955.00,143267.00,102445.00,25718.00,18585.00,39494.00,26.00,63.00
138415.00,33590.00,3823.00,3629.00,3903.00,1735.00,1820.00,315.00,24.00,61.00
347233.00,22870.00,18548.00,11972.00,10243.00,9416.00,1236.00,1712.00,24.00,61.00
1794804.00,82560.00,11479.00,27821.00,39898.00,32541.00,6416.00,3719.00,24.00,61.00
881191.00,38751.00,6962.00,7117.00,6959.00,6294.00,2993.00,455.00,24.00,63.00
751245.00,829387.00,60337.00,242224.00,110334.00,99977.00,24547.00,30288.00,24.00,63.00
200378.00,20842.00,8273.00,2749.00,3161.00,4878.00,1372.00,1022.00,24.00,63.00
2051913.00,601041.00,36164.00,32622.00,463077.00,169000.00,15730.00,19803.00,24.00,63.00
229460.00,60856.00,4644.00,12119.00,11959.00,4275.00,4640.00,1526.00,24.00,63.00
846062.00,46752.00,25058.00,5626.00,2282.00,4455.00,972.00,1036.00,24.00,63.00
